都道府県,年度,排出量合計,CO2排出原単位要因,エネルギー消費効率要因,一人当たり総生産要因,人口要因,CO2排出原単位要因_変化率,エネルギー消費効率要因_変化率,一人当たり総生産要因_変化率,人口要因_変化率,排出量増減,CO2排出原単位要因_増減,エネルギー消費効率要因_増減,一人当たり総生産要因_増減,人口要因_増減,排出量増減率
宮城県,2016,17530.6,2.689630445410916e-07,6609.895178766312,4.229001649014987,2331695,-0.06007875872306985,-0.08608811256748979,0.18030795769712185,0.0023143939052001215,280.09999999999854,-461.6057770853787,-661.4445928003212,1385.3680851015533,17.782284784145045,0.016237210515637143
宮城県,2017,17704.2,2.6785095398542534e-07,6666.830118559097,4.261936368028915,2326252,-0.06396508272448667,-0.07821604850601514,0.18949998791203385,-2.536204316619747e-05,453.7000000000007,-613.6353055322119,-750.348890022421,1817.927500877543,-0.24330532290944717,0.026300686936610574
宮城県,2018,17476.6,2.65027760573668e-07,6614.502240043828,4.297612242698567,2319750,-0.07383104576216488,-0.08545112091273888,0.19945707052045586,-0.0028203451731088408,226.09999999999854,-446.88520063121683,-517.2192933073791,1207.2755039117446,-17.07100997315024,0.013106866467638536
宮城県,2019,16542.4,2.6934958242296943e-07,6323.477303614138,4.201341762208141,2311736,-0.058727959150009355,-0.12568945174085744,0.17258812516531719,-0.006265284392327595,-708.0999999999985,-2298.2180622813366,-4918.641349195103,6753.940581811293,-245.1811703348512,-0.04104808556273723
宮城県,2020,15445.8,2.5904035760947953e-07,6436.302691332697,4.024407514174656,2301996,-0.09475469062842239,-0.11008973945322355,0.12320604441069719,-0.010452170840442228,-1804.7000000000007,-1856.9090757526474,-2157.4302547151765,2414.470677245632,-204.83134677780853,-0.10461725747079799
秋田県,2011,9459.7,2.728247544434122e-07,10245.749402425961,3.1485316350881765,1074835,0.0,0.0,0.0,0.0,0.0,,,,,0.0
秋田県,2012,9126.7,2.8664876738505585e-07,9434.823965201622,3.1755010976581723,1062717,0.050669936347403424,-0.07914749867221335,0.008565727042231413,-0.011274288611740407,-333.0,541.0447563430305,-845.1232075893939,91.46334166852557,-120.38489042216214,-0.035201962007251814
秋田県,2013,9391.0,2.7875426073688317e-07,9844.943772112036,3.258467119922299,1050180,0.02173375471579816,-0.03911921076451703,0.034916430125385714,-0.02293840449929524,-68.70000000000073,276.12171258406937,-496.99941922064323,443.6041820484596,-291.42647541188643,-0.007262386756451127
秋田県,2014,8449.2,2.8029319854472973e-07,8802.442505639026,3.3027040633282025,1036884,0.027374510485875327,-0.1408688462012542,0.04896645360709815,-0.03530867528504375,-1010.5,277.07228262086113,-1425.8100720116115,495.6160615097609,-357.3782721190104,-0.10682156939437824
秋田県,2015,8346.4,2.7834597790531005e-07,8682.116513309185,3.3756894359307177,1023119,0.02023725256588859,-0.15261283754866609,0.07214721882131558,-0.048115292114603636,-1113.300000000001,207.9506418750951,-1568.1939741226552,741.3585621145187,-494.41522986695975,-0.11768872162965009
秋田県,2016,8567.1,2.6875494102216923e-07,9143.707810476075,3.4472474206619954,1011306,-0.014917317270369207,-0.10756085754829685,0.09487463370062446,-0.05910581624156266,-892.6000000000004,-153.56125106901993,-1107.2486796256426,976.6546612722345,-608.4447305775724,-0.09435817203505399
秋田県,2017,8291.0,2.707610773723713e-07,8465.092557364762,3.6223684698045586,998611,-0.007564112264119734,-0.17379469037565765,0.15049454464290687,-0.07091693143598785,-1168.7000000000007,-86.854732709803,-1995.593250322729,1728.0499010103383,-814.301917977807,-0.12354514413776342
秋田県,2018,8069.1,2.6326132311351716e-07,8673.877364345552,3.586139566414916,985366,-0.03505338564092292,-0.15341699043588028,0.138987941696347,-0.08323975307837947,-1390.6000000000004,-367.2727145744638,-1607.4303097686964,1456.249594913328,-872.1465705701684,-0.14700254764950266
秋田県,2019,7583.1,2.6210777219112946e-07,8093.957843413627,3.6767695573997803,972164,-0.03928156106708996,-0.21001797667458452,0.16777278539137505,-0.09552256858029372,-1876.6000000000004,-416.3573015193832,-2226.0448837419044,1778.2751575131933,-1012.4729722519058,-0.19837838409251882
秋田県,2020,7174.1,2.5923881036549626e-07,7966.929532260288,3.620183178357106,959502,-0.04979732907899985,-0.22241612405883165,0.1498004777886631,-0.10730298138784092,-2285.6000000000004,-495.4674327359217,-2212.9690090743497,1490.4666480167384,-1067.6302062064674,-0.2416144275188431
山形県,2011,9182.8,2.8803660175202167e-07,8279.33024182503,3.313641781154937,1162055,0.0,0.0,0.0,0.0,0.0,,,,,0.0
山形県,2012,9242.3,3.050291484047864e-07,7791.933257791719,3.3715802789620124,1153347,0.05899440053592243,-0.058869131898025645,0.01748484043645832,-0.007493621214142188,59.5,346.9748474361842,-346.23808146978865,102.83687583522439,-44.073641801619914,0.0064795051618242805
山形県,2013,9243.7,3.0190681461893006e-07,7572.367751971865,3.5349923544793835,1143807,0.04815434143626521,-0.08538885020937727,0.0667997894592267,-0.01570321542439902,60.900000000001455,211.5557341637903,-375.13753395124377,293.4704967305514,-68.9886969430964,0.00663196410680854
山形県,2014,8682.6,3.0430130777489006e-07,7179.994688913467,3.5040609401135883,1134097,0.056467497269222434,-0.13278073476982524,0.057465221509937256,-0.024059102193958116,-500.1999999999989,658.2833648377481,-1547.9231964748408,669.9145739778762,-280.47474234078237,-0.05447140305789072
山形県,2015,8501.1,2.993464122732655e-07,7027.445620064301,3.595666305718259,1123891,0.03926518523149612,-0.15120602575272724,0.08511014261325059,-0.032841819018893256,-681.6999999999989,448.56624373851724,-1727.3805943521838,972.2999331594049,-375.1855825457371,-0.07423661628261521
山形県,2016,8202.0,2.9778380139170513e-07,6669.830688084098,3.7079853173313317,1113694,0.03384014246937645,-0.194399728810207,0.11900608521387923,-0.041616790943630036,-980.7999999999993,399.0657109367584,-2292.492298274529,1403.3997653719769,-490.7731780342056,-0.1068083808860042
山形県,2017,7936.2,2.8786100066227316e-07,6337.3132569244,3.944786550007209,1102811,-0.000609648526195605,-0.23456208753336877,0.19046861747146754,-0.0509820963723748,-1246.5999999999995,-7.942583951652281,-3055.906792286482,2481.4510647023058,-664.2016884641708,-0.1357538005836999
山形県,2018,7764.1,2.908233524709568e-07,6184.039433101875,3.953770899579444,1091888,0.009674988185474912,-0.25307491639097673,0.19317993938421324,-0.06038182357977893,-1418.699999999999,124.10199652931517,-3246.216097995995,2477.9375134519755,-774.5234119852948,-0.15449536089210253
山形県,2019,7325.8,2.9118617671515214e-07,5821.927201217781,4.002155126506018,1079751,0.010934634501215323,-0.2968118155491716,0.2077814654760621,-0.07082625176949456,-1856.999999999999,136.3507119282695,-3701.12986898224,2590.9554398010623,-883.1762827470909,-0.2022259005967678
山形県,2020,7002.4,2.795862981443654e-07,5871.714818637695,3.993777310873227,1068027,-0.029337603472114903,-0.29079833185354603,0.20525318505648357,-0.08091527509455232,-2180.3999999999996,-326.7025318144446,-3238.32010867116,2285.692329459312,-901.0696889737067,-0.2374439168880951
福島県,2011,16788.6,2.7215803275027423e-07,8857.930224569238,3.503738172934018,1987602,0.0,0.0,0.0,0.0,0.0,,,,,0.0
福島県,2012,18254.4,2.945762605088129e-07,8473.912673771409,3.7364719106864572,1957150,0.08237209657930297,-0.043352966332098654,0.06642440909263171,-0.01532097472230356,1465.800000000003,1339.7423794845442,-705.1150654586224,1080.3609424696551,-249.1882564955738,0.08730924555948698
福島県,2013,17235.0,2.9029940171695044e-07,7690.571099984136,3.9795988959948367,1939846,0.06665748125583454,-0.13178689546991446,0.13581514929876584,-0.024026943019779614,446.40000000000146,637.7340328744832,-1260.8485460989427,1299.3881745294816,-229.87366130502056,0.026589471427039865
福島県,2014,17317.2,2.923766500291121e-07,7572.969438777838,4.058730577181152,1926986,0.07428998907186395,-0.1450633221547969,0.15840007924518676,-0.030497051220515978,528.6000000000022,687.3778735110624,-1342.2174259678166,1465.6175212277278,-282.17796877097123,0.03148565097744912
福島県,2015,16306.1,2.9537195430937944e-07,7039.791011552143,4.0970408648935575,1914039,0.08529574278781532,-0.20525553565257526,0.16933419755583787,-0.037010930759779875,-482.4999999999982,-3328.772812869094,8010.353441330008,-6608.478391648399,1444.3977631874877,-0.028739740061708433
福島県,2016,15003.7,2.8811757162601086e-07,6578.820292843294,4.160383244183351,1902599,0.05864070486716342,-0.25729599059206604,0.1874127114639565,-0.04276661021673353,-1784.8999999999978,1937.962869271908,-8503.139198437093,6193.630804224779,-1413.3544750595918,-0.10631619074848397
福島県,2017,14939.2,2.848336927915706e-07,6537.01913443289,4.25459563794868,1885810,0.046574631339017826,-0.26201505671142433,0.214301819358236,-0.05121347231487994,-1849.3999999999978,1645.304750978389,-9255.996349111832,7570.468974126586,-1809.1773759931405,-0.1101580834613963
福島県,2018,14982.3,2.74975507941713e-07,6810.361561982051,4.28114411450563,1868764,0.010352349930542128,-0.2311565580983971,0.2218790055652518,-0.05978963595327435,-1806.2999999999993,318.4791125967657,-7111.287387697974,6825.873281949013,-1839.3650068478048,-0.10759086522997745
福島県,2019,14687.6,2.7951529823412615e-07,6691.71048616676,4.240378758424054,1851840,0.027033063876541048,-0.24455145654613927,0.21024418753104937,-0.06830441909396348,-2100.999999999998,751.4885032821231,-6798.253016921299,5844.549864308253,-1898.785350669075,-0.1251444432531598
福島県,2020,13214.0,2.695253015514656e-07,6375.8696267986015,4.194660890095311,1833152,-0.009673538466617084,-0.28020773869793486,0.19719587567889435,-0.07770670385721085,-3574.5999999999985,-202.9379854963843,-5878.386095025498,4136.907492183164,-1630.1834116612818,-0.21291828979188251
茨城県,2011,40706.0,2.5372719069639217e-07,12265.722537308839,4.419258589022971,2959708,0.0,0.0,0.0,0.0,0.0,,,,,0.0
茨城県,2012,43508.2,2.656299735360154e-07,12699.021265085741,4.376133896096846,2947360,0.046911735423208964,0.035325984788823574,-0.009758354723401528,-0.004172033187057642,2802.199999999997,1924.479562787553,1449.1925133044788,-400.321029742306,-171.1510463497288,0.06883997445094082
茨城県,2013,44386.0,2.623090541859211e-07,13075.02132253642,4.4060018752029935,2937282,0.033823192011761705,0.06598052277523198,-0.002999759700169154,-0.00757709882191081,3680.0,1394.9762640267713,2721.2470995499157,-123.71965301396983,-312.50371056271734,0.09040436299317053
茨城県,2014,42244.2,2.6084599566545813e-07,12500.613236666291,4.42665438883925,2926685,0.028056925824651836,0.019150172249778368,0.0016735385964173459,-0.011157519593149054,1538.199999999997,1144.0508273637183,780.8685293406884,68.24030643350568,-454.9596631379152,0.03778804107502572
茨城県,2015,41247.4,2.59796639072275e-07,11879.55563788732,4.581735331384283,2916976,0.023921158624049466,-0.03148342042198558,0.03676561103821555,-0.014437910766872949,541.4000000000015,877.1101042739675,-1154.3933386849578,1348.0738720993606,-529.3906376883689,0.013300250577310506
茨城県,2016,39842.5,2.5914302360477637e-07,11548.55213395274,4.575384271709526,2909725,0.021345102562794482,-0.05846947875876613,0.035328478644439686,-0.01688781460873843,-863.5,986.5007502184884,-2702.2678617129736,1632.7666069670483,-780.499495472563,-0.02121308897951162
茨城県,2017,38067.3,2.5492376750614953e-07,10503.498961513687,4.8986428027265925,2902231,0.004715997550255364,-0.1436705885393191,0.10847616269714731,-0.01941982114451831,-2638.699999999997,249.3895652934945,-7597.532704261301,5736.394637924077,-1026.951498956268,-0.06482336756252143
茨城県,2018,39454.6,2.5427035797324116e-07,10840.025621480681,4.950028546520454,2891771,0.00214075312684536,-0.11623423825963719,0.12010384701539456,-0.022953953565689588,-1251.4000000000015,158.10924348515854,-8584.6925775073,8870.489620278846,-1695.3062862567058,-0.030742396698275474
茨城県,2019,38141.2,2.49943096459151e-07,10907.556802399495,4.859341503638013,2879044,-0.014914027254450464,-0.11072855518932456,0.09958297432699842,-0.027254039925560223,-2564.800000000003,-717.4803921097043,-5326.9023744924725,4790.713483929336,-1311.1307173271623,-0.06300791038176197
茨城県,2020,32795.7,2.4760237214192497e-07,9790.312075021488,4.718853690379068,2867009,-0.02413938584058223,-0.20181529907902748,0.06779306875145605,-0.031320319436917425,-7910.300000000003,-1007.7466393036325,-8425.180770963725,2830.1563947623667,-1307.5289844950128,-0.19432761755023836
栃木県,2011,16490.5,2.527288119392238e-07,7753.319615165905,4.207917806890393,1999973,0.0,0.0,0.0,0.0,0.0,,,,,0.0
栃木県,2012,17002.3,2.697924251878909e-07,7546.5533070352485,4.192931664962044,1991643,0.06751748294045148,-0.02666810068376525,-0.003561415078927878,-0.004165056228259081,511.7999999999993,1043.24912208374,-412.06323776193847,-55.02934932785067,-64.35653499395167,0.031036051059700996
栃木県,2013,17267.2,2.7601934075333786e-07,7042.7520283130425,4.473183854514983,1985744,0.09215620742012975,-0.09164688444714113,0.06303974074546358,-0.007114596047046635,776.7000000000007,1268.3335071038885,-1261.3237634234195,867.6074862988447,-97.91722997931303,0.047099845365513524
栃木県,2014,16392.6,2.678153539992908e-07,6977.8983579464075,4.4303597358485804,1979925,0.059694587033056586,-0.10001151709297941,0.052862707677878776,-0.010024135325826898,-97.90000000000146,-2317.576957198827,3882.8376070485647,-2052.336724292039,389.17607444229986,-0.005936751462963612
栃木県,2015,15359.0,2.748165422454704e-07,6162.513589884573,4.593660899934406,1974255,0.08739696173445491,-0.2051774084186638,0.09167077655660608,-0.012859173598843584,-1131.5,2537.659646683942,-5957.534671940053,2661.754205537434,-373.3791802813225,-0.0686152633334344
栃木県,2016,15137.1,2.6496656615505426e-07,6185.072278920274,4.6920232191088775,1968551,0.04842247356733273,-0.20226785610360448,0.11504630899058209,-0.015711212101363368,-1353.3999999999996,1202.2497212793653,-5021.975452910103,2856.409074720589,-390.08334308985116,-0.08207149570965099
栃木県,2017,15246.6,2.603292320710555e-07,6144.374803919078,4.858516624249502,1961863,0.030073421678805095,-0.20751689484071387,0.15461300510522438,-0.01905525724597282,-1243.8999999999996,893.1044874109527,-6162.72640922821,4591.614820101674,-565.8928982844159,-0.07543130893544767
栃木県,2018,14817.0,2.538943222566825e-07,6105.815450552724,4.893604983959213,1953146,0.004611703384808327,-0.21249016503725393,0.16295165650479645,-0.02341381608651717,-1673.5,112.9296964982569,-5203.3810165609675,3990.3002377807325,-573.3489177180211,-0.10148267184136321
栃木県,2019,14348.8,2.54045598956602e-07,6040.692406399748,4.811764639284389,1943179,0.005210276609438861,-0.22088954070926828,0.14350252550209217,-0.028397383364675424,-2141.7000000000007,110.95149723112257,-4703.785825879174,3055.849286784647,-604.714958136597,-0.12987477638640435
栃木県,2020,13798.8,2.5482117937112525e-07,6108.866958519149,4.5854343127730655,1933146,0.00827910128586619,-0.2120965906564872,0.0897157509266212,-0.033413951088339694,-2691.7000000000007,151.06770677623805,-3870.099478095919,1637.0318813867289,-609.7001100670486,-0.16322731269518817
群馬県,2011,16100.9,2.6142832972906445e-07,7372.695069614585,4.173971591090787,2001344,0.0,0.0,0.0,0.0,0.0,,,,,0.0
群馬県,2012,17060.8,2.7974052539072443e-07,7279.201549831098,4.202098746299258,1993857,0.07004671483246717,-0.012681050674237917,0.006738703078024768,-0.0037409860573694477,959.8999999999996,1113.8846143894496,-201.6543855641239,107.15902519487558,-59.48925402020177,0.05961778534119209
群馬県,2013,16555.5,2.850722512960791e-07,6673.5841985063735,4.381461601087941,1986137,0.09044131365379729,-0.09482433011362265,0.04971045093839047,-0.007598393879313102,454.60000000000036,1089.7340757673917,-1142.5453651876721,598.9648991244253,-91.55360970414445,0.02823444652162304
群馬県,2014,15791.3,2.7803485990691675e-07,6526.019276671795,4.396702306304195,1979444,0.06352230531045641,-0.11483938843913848,0.053361818678598516,-0.010942646541524095,-309.60000000000036,2210.238531568414,-3995.8002158362224,1856.7076113119442,-380.74592704413647,-0.019228738766155953
群馬県,2015,15303.7,2.792622930047394e-07,6140.628924990589,4.522919850084764,1973115,0.06821740893252642,-0.16711204423763087,0.08360101437652251,-0.014105021425601995,-797.1999999999989,1849.844552201587,-4531.560337420799,2267.0002191947706,-382.4844339755575,-0.04951276015626449
群馬県,2016,14636.1,2.673080737841649e-07,6051.381148121297,4.595097819644982,1969083,0.02249084504802535,-0.1792172209778318,0.10089341035599671,-0.016119667583383967,-1464.7999999999993,457.8649645020499,-3648.475028214889,2053.9716339024376,-328.161570189598,-0.09097628082902194
群馬県,2017,14283.8,2.6945366020665683e-07,5674.862313440556,4.757790232642475,1963356,0.030698013814759725,-0.23028658314805156,0.1398712542265096,-0.018981244603626362,-1817.1000000000004,708.7977354104272,-5317.17164555656,3229.5388503962117,-438.26494025007855,-0.11285704525833962
群馬県,2018,14395.7,2.584761158822874e-07,5961.784468304375,4.77324537514396,1957142,-0.011292631712242523,-0.19136972138249125,0.1435739968456671,-0.02208615810175562,-1705.199999999999,-237.2197203729975,-4020.0258851085846,3016.0005437562727,-463.95493827468954,-0.10590712320429287
群馬県,2019,13598.3,2.590696632465782e-07,5629.168225692127,4.784683512801369,1948815,-0.00902222985906183,-0.23648432865589855,0.14631434555379522,-0.026246862108662977,-2502.6000000000004,-179.99999149163904,-4718.032882216329,2919.0766990197767,-523.6438253118089,-0.15543230502642713
群馬県,2020,12962.1,2.6151510249316725e-07,5724.8567407793425,4.464897813945573,1939110,0.00033191798376528195,-0.22350555845264122,0.06970009654012954,-0.031096103418502767,-3138.7999999999993,5.644612656610756,-3800.9459136651803,1185.3230808235553,-528.8217798149851,-0.19494562415765573
埼玉県,2011,40468.6,2.587619166423353e-07,7090.083566400819,3.059717007605176,7209169,0.0,0.0,0.0,0.0,0.0,,,,,0.0
埼玉県,2012,42107.7,2.7742230374568836e-07,6971.336974712562,3.0171102197921584,7216272,0.0721141168897189,-0.016748264047406355,-0.01392507467426399,0.0009852730599046852,1639.0999999999985,2786.0770817166754,-647.0571454459656,-537.985252880373,38.06531660966173,0.040503007269833864
埼玉県,2013,42018.2,2.8468023878146793e-07,6555.848479392162,3.114717844830532,7228239,0.10016281559298133,-0.07534961781555621,0.01797579223459124,0.00264524246830668,1549.5999999999985,3416.1972277204004,-2569.9073450300666,613.0903093561956,90.21980795346943,0.03829141606084714
埼玉県,2014,39306.5,2.776455469983681e-07,6363.202675354283,3.0699979550232053,7247026,0.07297685301247026,-0.10252077909083471,0.0033600974836807047,0.005251229371928998,-1162.0999999999985,4051.4032673784204,-5691.5720839841315,186.54010637822125,291.5287102274914,-0.028716090994005194
埼玉県,2015,39405.1,2.757555835246234e-07,6276.699186080376,3.1330656403727004,7266534,0.06567298272789118,-0.11472140951553633,0.023972358419164366,0.007957227802538684,-1063.5,4079.903476060476,-7127.014154364169,1489.2716057828568,494.3390725208365,-0.026279634086674608
埼玉県,2016,36628.0,2.73283194178426e-07,5848.804115661445,3.1441505161448506,7288361,0.05611829485774856,-0.17507261220751616,0.027595201886255562,0.01098489992397182,-3840.5999999999985,2681.5555434521125,-8365.66640097913,1318.608606664596,524.9022508624224,-0.09490320890764688
埼玉県,2017,36895.6,2.6445048906719924e-07,5910.568211722075,3.2304568312562054,7306965,0.021983808508911216,-0.16636127679345655,0.05580248867024029,0.013565502487179868,-3573.0,1047.1763143904775,-7924.449879521532,2658.094678901145,646.1788862299102,-0.08829067474535814
埼玉県,2018,36095.7,2.58012383835973e-07,5909.167314216087,3.232091223483117,7324956,-0.0028966117429030536,-0.1665588622651746,0.056336653177235255,0.016061074445612247,-4372.9000000000015,-130.50574490227723,-7504.2464504432255,2538.2265697879557,723.625625557546,-0.1080566167349501
埼玉県,2019,33821.2,2.6159364501507564e-07,5509.6784641113145,3.196094783646912,7342026,0.010943373775726056,-0.22290359309428773,0.0445720227402592,0.018428892428517075,-6647.4000000000015,488.35474394813895,-9947.209093062236,1989.053759714585,822.4005893995103,-0.16426068606277464
埼玉県,2020,33190.9,2.5701239641909857e-07,5705.6779334041885,3.081625075819308,7344765,-0.006761119433409295,-0.19525942395900484,0.007160161596539042,0.018808825261274913,-7277.699999999997,-279.49425650691285,-8071.723634361426,295.9900444895576,777.5278463787838,-0.17983572448762739
千葉県,2011,72287.6,2.4981256750735895e-07,14427.110881010522,3.226183061809193,6217004,0.0,0.0,0.0,0.0,0.0,,,,,0.0
千葉県,2012,76159.6,2.5823814605957263e-07,14810.408659949919,3.2116449366534323,6200257,0.033727600802011225,0.02656788196200165,-0.0045062926923954685,-0.002693741229698421,3872.0,2459.594431421093,1937.4699941448391,-328.622616166298,-196.4418093996343,0.05356382007425893
千葉県,2013,79863.3,2.639762664745392e-07,14198.399636561648,3.4362321967714147,6200982,0.05669730353643251,-0.015852879092369893,0.06510763057705389,-0.002577125573668603,7575.699999999997,4154.989654617419,-1161.7580469655302,4771.329756634372,-188.86136428626335,0.10479944001460827
千葉県,2014,75887.9,2.607610717666452e-07,14042.553021142572,3.337964401352356,6208719,0.043826875359117966,-0.02665522314478904,0.0346481701135948,-0.0013326354623545362,3600.2999999999884,3125.345442113355,-1900.8149561533655,2470.8012983992708,-95.0317843592716,0.04980522247245708
千葉県,2015,71970.7,2.621690833052627e-07,13254.162067222958,3.328476411878767,6222666,0.04946314719550595,-0.08130171199636653,0.031707236728286965,0.0009107280612976926,-316.90000000000873,-20111.459549693995,33056.85515062325,-12891.998286584003,-370.29731434525286,-0.0043838777328339676
千葉県,2016,68956.1,2.514505488941438e-07,13396.890260061422,3.2793524446492914,6242061,0.006556841407654857,-0.07140865759236056,0.016480584586009744,0.004030397921571226,-3331.5,492.6411016234784,-5365.211319688829,1238.2506821610975,302.81953590425206,-0.04608674240118637
千葉県,2017,69814.2,2.5082388174034286e-07,13152.217525229406,3.3817571832399325,6257970,0.004048292057820994,-0.08836789058432871,0.048222347724898106,0.0065893475378172505,-2473.4000000000087,339.3343636211854,-7407.1389829813625,4042.074890801115,552.3297285590535,-0.034216103453427814
千葉県,2018,67591.1,2.4789729616002403e-07,12764.822148966385,3.4052521024479456,6272688,-0.007666833444152074,-0.11521979319034005,0.0555049224448948,0.008956725779812913,-4696.5,-616.2994707145683,-9261.959070365856,4461.77089590148,719.9876451789444,-0.06496964901310874
千葉県,2019,64341.7,2.4805278432169574e-07,12343.475079100177,3.3448242161852426,6282575,-0.00704441415106695,-0.14442502168974805,0.03677446446870792,0.010547041629698163,-7945.900000000009,-537.4490932407876,-11018.8150900639,2805.6843563249486,804.6798269797303,-0.10992065029133638
千葉県,2020,59599.8,2.454251548611572e-07,12109.606300550067,3.1909967093538367,6284480,-0.01756281795579597,-0.16063538982783007,-0.010906495936912036,0.010853459318990304,-12687.800000000003,-1250.1092062929424,-11433.915684012167,-776.3168196269321,772.5417099320373,-0.1755183461617207
東京都,2011,75205.6,2.3721828076983617e-07,3099.196084721469,7.750584979976611,13198315,0.0,0.0,0.0,0.0,0.0,,,,,0.0
東京都,2012,78129.5,2.5596948640218773e-07,2924.1473245534785,7.8872189961556955,13234383,0.07904620829178478,-0.05648198932328046,0.017628864986588017,0.0027327730850491144,2923.899999999994,5384.242141239433,-3847.2776077109907,1200.792293700346,186.14317277120483,0.03887875370983004
東京都,2013,79529.6,2.6302650589436877e-07,2793.248910801166,8.134644414966287,13307028,0.10879526249316902,-0.09871823710302578,0.04955231585511046,0.00823688478415616,4324.0,6931.735305520031,-6289.691975040789,3157.1552787486094,524.8013907721478,0.05749571840394864
東京都,2014,74887.5,2.5497208319786266e-07,2758.4410053561596,7.9464459058377725,13399237,0.07484162843778604,-0.10994950627524874,0.025270470082859826,0.015223306914556896,-318.1000000000058,-4420.2687980261835,6493.797397138023,-1492.5152318348435,-899.1133672770029,-0.004229738210984366
東京都,2015,78365.6,2.570120821106715e-07,2768.276777450735,8.149625560597341,13515271,0.08344129835440675,-0.10677585355186531,0.05148522100610974,0.024014883718110985,3160.0,5054.5715552110505,-6468.094370419583,3118.788162977968,1454.7346522305656,0.04201814758475432
東京都,2016,67380.6,2.4618633630050607e-07,2469.3377321981557,8.12255110888592,13645768,0.03780507767599603,-0.2032328175775687,0.04799200703821351,0.03390228222314742,-7825.0,3541.392466699603,-19037.84394582319,4495.653563881901,3175.7979152416847,-0.10404810280085525
東京都,2017,67524.8,2.441035978428001e-07,2444.111235383784,8.220726559933397,13767591,0.029025238066051458,-0.2113725080407615,0.060658851063678604,0.04313247562283519,-7680.800000000003,2837.93993434519,-20666.92718338765,5930.913483409343,4217.273765633113,-0.10213069239524719
東京都,2018,66336.1,2.411002287478623e-07,2412.3163894352256,8.212878169542224,13887455,0.016364455409710387,-0.22163157041674397,0.05964623196312698,0.05221424098454992,-8869.5,1553.899530658558,-21045.197327210815,5663.75412640113,4958.043670151128,-0.1179366962034742
東京都,2019,64126.0,2.4344505405434154e-07,2327.068412189759,8.081220018699137,14007064,0.026249129132450633,-0.2491380511024048,0.042659365657780765,0.06127668569813647,-11079.600000000006,2444.916626514611,-23205.40846761602,3973.4115309880835,5707.480310113319,-0.14732413543672288
東京都,2020,60935.7,2.3883433245552015e-07,2387.805991508698,7.606310731930322,14047594,0.006812509054696207,-0.22954020131859623,-0.018614626949967846,0.0643475322418051,-14269.900000000009,549.2468146813494,-18506.28357383911,-1500.7722524351732,5187.909011592928,-0.18974517855053358
神奈川県,2011,65069.2,2.460688454253596e-07,7793.48147476571,3.7451258564161343,9059848,0.0,0.0,0.0,0.0,0.0,,,,,0.0
神奈川県,2012,66373.0,2.6051335172350767e-07,7584.252575640344,3.7036173700175263,9070319,0.05870107722568055,-0.026846653809702702,-0.011083335511274144,0.0011557589045644032,1303.800000000003,3490.4455324827036,-1596.3383856129938,-659.0301362205579,68.72298935085097,0.02003712970191739
神奈川県,2013,69241.3,2.6463880136205424e-07,7702.050788182004,3.739724136321493,9083762,0.07546650574392808,-0.011731687164426696,-0.0014423333959223382,0.002639558632771764,4172.100000000006,4848.974252292951,-753.7999598031975,-92.67472279399111,169.60043030424353,0.0641178929508893
神奈川県,2014,65911.9,2.574900762051514e-07,7703.573069394087,3.650423777691112,9102650,0.046414777783220965,-0.011536359669646376,-0.025286754666142695,0.004724361821522833,842.6999999999971,2732.164305601008,-679.0774751350232,-1488.4821559632694,278.0953254972819,0.012950827734166044
神奈川県,2015,63847.0,2.5789141584390574e-07,7312.370728083153,3.7098364119009264,9126214,0.04804578327707198,-0.06173245528847815,-0.00942276598121533,0.007325288459585635,-1222.199999999997,3720.286366923625,-4780.0742571314295,-729.6246502313962,567.2125404392036,-0.018783080166960668
神奈川県,2016,60587.9,2.5379322713918885e-07,7055.858614723507,3.6970491425671725,9151679,0.03139114055855686,-0.09464612990106291,-0.012837142379767264,0.01013604201748197,-4481.299999999996,2132.829869306845,-6430.60714824065,-872.202800437879,688.6800793716884,-0.06886975712011206
神奈川県,2017,61087.9,2.492679578663319e-07,6996.4814190890065,3.8186060643324735,9172848,0.013000883697577698,-0.10226495799820494,0.01962022392130114,0.012472615434607733,-3981.2999999999956,905.3577085612314,-7121.544211384334,1366.3164277176859,868.5700751054211,-0.061185630067681726
神奈川県,2018,59667.2,2.5036530768644546e-07,6764.997111351759,3.8303665828871445,9197156,0.017460407284225356,-0.13196725580782498,0.02276044377119561,0.015155662655709013,-5402.0,1231.4950549807436,-9307.74524907799,1605.310431602467,1068.9397624947799,-0.08301930867445735
神奈川県,2019,58478.1,2.4816459272226415e-07,6782.420420904223,3.766413625520424,9224455,0.008516914415889618,-0.12973162984157632,0.0056841264941255645,0.01816884786588031,-6591.0999999999985,576.5697489807671,-8782.445096909012,384.79844059235876,1229.9769073358884,-0.10129369963054716
神奈川県,2020,55049.7,2.450544313272998e-07,6753.155882739496,3.6011302824612765,9237337,-0.004122480829729804,-0.1334866317953863,-0.03844879437313571,0.01959072602542559,-10019.5,-263.9863287410494,-8547.922311619792,-2462.0990346118515,1254.5076749726925,-0.1539822220036515
新潟県,2011,21862.1,2.588251042184638e-07,9454.061735699059,3.779376200562014,2363997,0.0,0.0,0.0,0.0,0.0,,,,,0.0
